city,preco_compra,tipo,razao_social,distribuidora,bairro,data_coleta,fornecedor,state,modalidade_de_compra,preco_venda,endereco,bandeira,id
SAO MATEUS,-,Etanol,Posto Ideal São Mateus Ltda,-,Sernamby,26/10/2011,-,ES,-,"2,560","Rua Monsenhor Guilherme Schimitz, 112",BRANCA,2019-643-645-3
SAO MATEUS,-,Etanol,Posto Centro Igreja Velha Ltda Me,-,Centro,26/10/2011,-,ES,-,"2,579","Praca Anchieta, 50",BRANCA,2019-643-645-4
SAO MATEUS,"2,112",Etanol,Posto de Combustíveis Gotas de Ouro Ltda.,-,Vila Nova,26/10/2011,-,ES,CIF,"2,590","Rodovia Br 101, S/n Km 67",COSAN COMBUSTÍVEIS,2019-643-645-5
SAO MATEUS,-,Etanol,Posto Mar Negro Ltda.,-,Ribeirão,26/10/2011,-,ES,-,"2,590","Rua Monsenhor Guilherme Schimitz, 1037",PETROBRAS DISTRIBUIDORA S.A,2019-643-645-6
SAO MATEUS,-,Etanol,Posto Pioneiro Ltda,-,Sede,26/10/2011,-,ES,-,"2,590","Rodovia Br 101 Norte, S/n Km 65",COSAN COMBUSTÍVEIS,2019-643-645-7
SAO MATEUS,-,Etanol,Posto Damiani Ltda,-,Forno Velho,26/10/2011,-,ES,-,"2,590","Rodovia Othovarino Duarte Santos, S/n Km 01",PETROBRAS DISTRIBUIDORA S.A,2019-643-645-8
SAO MATEUS,-,Etanol,Auto Posto Bosio Ltda Me,-,Guriri Sul,26/10/2011,-,ES,-,"2,590","Avenida Governador Eurico Vieira de Rezende, S/n Lado Sul",ALE,2019-643-645-9
SAO MATEUS,-,GLP,Wf Material de Construção Ltda - Me,-,Guriri Norte,26/10/2011,,ES,-,"37,00","Rodovia Othovarino Duarte Santos, 1232",-,2019-462-645-0
SAO MATEUS,-,GLP,Leandro Puttim Pinheiro - Leandro Gás Me,-,Guriri,26/10/2011,,ES,-,"37,00","Avenida  José de Oliveira Brinco, 469 Lado Sul",-,2019-462-645-1
SAO MATEUS,-,GLP,Maria de Jesus Pereira Pestana de Mattos Me,-,Nova Sao Mateus,26/10/2011,,ES,-,"37,00","Avenida Barao do Rio Branco, 143",-,2019-462-645-2
SAO MATEUS,-,GLP,Biamar Comércio de Gás Ltda,-,Sernamby,26/10/2011,,ES,-,"37,00","Rua Monsenhor Guilherme Schmith, 902",-,2019-462-645-3
SAO MATEUS,-,GLP,Morozini Deposito de Gás Ltda -me,-,Santo Antonio,26/10/2011,,ES,-,"37,00","Avenida João Batista Crespo, 191",-,2019-462-645-4
SAO MATEUS,-,GLP,Varejão Ferreira Ltda Me,-,Guriri,26/10/2011,,ES,-,"38,00","Avenida Esbertalina Barbosa Damiani, 548",-,2019-462-645-5
SAO MATEUS,-,GLP,Moreira e Silva Comércio Varejista de Gás Ltda - Me,-,Cacique,26/10/2011,,ES,-,"38,00","Rua Santa Inês, 1695",-,2019-462-645-6
SAO MATEUS,-,GLP,Guriri Material de Construção e Gás Ltda.,-,Guriri,26/10/2011,,ES,-,"38,00","Rua Elisa Maria Dittz de Abreu Costa, 86 Lado Norte",-,2019-462-645-7
SAO MATEUS,-,GLP,Bruno Arpini Botelho Me,-,Guriri,26/10/2011,,ES,-,"38,00","Avenida José Oliveira Brinco, 436 Lado Sul",-,2019-462-645-8
SAO MATEUS,-,GLP,Sancio & Cia Ltda Epp,-,Vila Nova,26/10/2011,,ES,-,"39,00","Rodovia Br-101 Norte, 1485 Km 66 Norte",-,2019-462-645-9
SAO MATEUS,-,GLP,Alexandre Moro Bitti Me,-,Boa Vista,26/10/2011,,ES,-,"39,00","Rua  Manoel Pecanha, 35",-,2019-462-645-10
SAO MATEUS,-,GLP,Rotha Gás Distribuidora Ltda-me,-,Carapina,26/10/2011,,ES,-,"39,00","Rua Sabiás, 838",-,2019-462-645-11
SAO MATEUS,-,Gasolina,Posto Ideal São Mateus Ltda,-,Sernamby,26/10/2011,-,ES,-,"2,940","Rua Monsenhor Guilherme Schimitz, 112",BRANCA,2019-487-645-0
SAO MATEUS,-,Gasolina,Posto Rodonaldo Ltda,-,Córrego dos Soares,26/10/2011,-,ES,-,"2,960","Rodovia Br 101, S/n Km 57,5",BRANCA,2019-487-645-1
SAO MATEUS,-,Gasolina,Posto Centro Igreja Velha Ltda Me,-,Centro,26/10/2011,-,ES,-,"2,970","Praca Anchieta, 50",BRANCA,2019-487-645-2
SAO MATEUS,-,Gasolina,Auto Posto Boa Vista Ltda,-,Boa Vista,26/10/2011,-,ES,-,"2,990","Avenida Joao Xxiii, S/n",ALE,2019-487-645-3
SAO MATEUS,-,Gasolina,Posto Oriente Ipiranga Ltda,-,Santo Antônio,26/10/2011,-,ES,-,"2,990","Rodovia Br 101, S/n Km 65",IPP,2019-487-645-4
SAO MATEUS,-,Gasolina,Posto Damiani Ltda,-,Forno Velho,26/10/2011,-,ES,-,"2,990","Rodovia Othovarino Duarte Santos, S/n Km 01",PETROBRAS DISTRIBUIDORA S.A,2019-487-645-5
SAO MATEUS,-,Gasolina,Posto Mar Negro Ltda.,-,Ribeirão,26/10/2011,-,ES,-,"2,990","Rua Monsenhor Guilherme Schimitz, 1037",PETROBRAS DISTRIBUIDORA S.A,2019-487-645-6
SAO MATEUS,"2,530",Gasolina,Posto de Combustíveis Gotas de Ouro Ltda.,-,Vila Nova,26/10/2011,-,ES,CIF,"2,990","Rodovia Br 101, S/n Km 67",COSAN COMBUSTÍVEIS,2019-487-645-7
SAO MATEUS,-,Gasolina,Auto Serviço Gramado Ltda,-,Sernamby,26/10/2011,-,ES,-,"2,990","Rua Dr. Raimundo Guilherme Sobrinho, S/n 0",PETROBRAS DISTRIBUIDORA S.A,2019-487-645-8
SAO MATEUS,-,Gasolina,Posto Pioneiro Ltda,-,Sede,26/10/2011,-,ES,-,"2,990","Rodovia Br 101 Norte, S/n Km 65",COSAN COMBUSTÍVEIS,2019-487-645-9
SAO MATEUS,-,Gasolina,Auto Posto Bosio Ltda Me,-,Guriri Sul,26/10/2011,-,ES,-,"2,990","Avenida Governador Eurico Vieira de Rezende, S/n Lado Sul",ALE,2019-487-645-10
SERRA,"1,874",Diesel,Incap Industria e Comercio Agropecuaria Ltda,-,Fatima,26/10/2011,-,ES,CIF,"2,020","Avenida Jose Rato, S/n 0",PETROBRAS DISTRIBUIDORA S.A,2028-532-645-0
SERRA,"1,894",Diesel,Auto Posto Imperador Ltda.,-,Jacaripe,26/10/2011,-,ES,CIF,"2,030","Avenida Abido Saadi, 4220",ATLÂNTICA,2028-532-645-1
SERRA,"1,894",Diesel,Norte e Sul Comercial de Comb e Serviços Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,030","Quadra 66 - A, S/n Lotes 1 e 2",ALE,2028-532-645-2
SERRA,"1,893",Diesel,Couto Comércio de Derivados de Petroleo Ltda.,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,030","Avenida Noroeste, 30",BRANCA,2028-532-645-3
SERRA,"1,874",Diesel,Posto de Combustíveis Otávio Ltda.,-,Jacaraipe,26/10/2011,-,ES,CIF,"2,030","Avenida Abdo Saad, 833",COSAN COMBUSTÍVEIS,2028-532-645-4
SERRA,"1,894",Diesel,Posto Castelândia Ltda.,-,Jacaraipe,26/10/2011,ATLÂNTICA,ES,CIF,"2,040","Avenida Romulo Castelo, 100",BRANCA,2028-532-645-5
SERRA,"1,844",Diesel,Arara Azul Rede de Postos Ltda.,-,Carapina,26/10/2011,-,ES,CIF,"2,040","Rodovia Br 101, S/n Km 264",SHELL,2028-532-645-6
SERRA,"1,894",Diesel,Rede Amigos Ltda,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,060","Avenida Evaldo Lima, S/n",BRANCA,2028-532-645-7
SERRA,-,Diesel,Auto Posto São Benedito Ltda.,-,Sede,26/10/2011,-,ES,-,"2,060","Travessa Floriano Peixoto, 104",IPP,2028-532-645-8
SERRA,-,Diesel,Auto Serviço Gasvix Ltda.,-,Carapina,26/10/2011,-,ES,-,"2,060","Rodovia Br 101 Norte, S/n Km 8,5",PETROBRAS DISTRIBUIDORA S.A,2028-532-645-9
SERRA,"1,850",Diesel,Makro Atacadista S/a.,-,Carapina,26/10/2011,-,ES,CIF,"2,060","Rodovia Br 101 Norte, S/n Km 265+200m",PETROBRAS DISTRIBUIDORA S.A,2028-532-645-10
SERRA,"1,894",Diesel,Posto Canoa Derivados de Petroleo Ltda,-,Porto Canoa,26/10/2011,-,ES,CIF,"2,090","Avenida Brasilia, 575",ALE,2028-532-645-11
SERRA,"1,879",Diesel,Posto Sb Ltda Me,-,Planicie da Serra,26/10/2011,-,ES,CIF,"2,090","Avenida Brasilia, S/n Lote 1 e 2 Quadra A",PETROBRAS DISTRIBUIDORA S.A,2028-532-645-12
SERRA,"1,884",Diesel,Gegel Auto Posto Ltda,-,Civit Ii / Carapina,26/10/2011,-,ES,CIF,"2,090","Estrada Laranjeiras/jacaraipe, S/n Km 1,5",COSAN COMBUSTÍVEIS,2028-532-645-13
SERRA,"1,892",Diesel,Auto Posto Coral Ltda.,-,Nossa Senhora do Rosário de Fátima,26/10/2011,-,ES,CIF,"2,090","Avenida Norte Sul, 259",PETROBRAS DISTRIBUIDORA S.A,2028-532-645-14
SERRA,"1,895",Diesel,Posto de Combustiveis Pollyana Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,090","Rodovia Norte Sul, 300",ALE,2028-532-645-15
SERRA,"1,894",Diesel,Posto Coroa Ltda,-,Cidade Continental,26/10/2011,ATLÂNTICA,ES,CIF,"2,090","Rua Artica, S/n Qd 42 Lt 1 e 2",BRANCA,2028-532-645-16
SERRA,"2,055",Etanol,Rede Amigos Ltda,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,420","Avenida Evaldo Lima, S/n",BRANCA,2028-643-645-0
SERRA,"2,055",Etanol,Auto Posto Imperador Ltda.,-,Jacaripe,26/10/2011,-,ES,CIF,"2,420","Avenida Abido Saadi, 4220",ATLÂNTICA,2028-643-645-1
SERRA,"2,258",Etanol,Gegel Auto Posto Ltda,-,Civit Ii / Carapina,26/10/2011,-,ES,CIF,"2,420","Estrada Laranjeiras/jacaraipe, S/n Km 1,5",COSAN COMBUSTÍVEIS,2028-643-645-2
SERRA,"2,055",Etanol,Posto Coroa Ltda,-,Cidade Continental,26/10/2011,ATLÂNTICA,ES,CIF,"2,420","Rua Artica, S/n Qd 42 Lt 1 e 2",BRANCA,2028-643-645-3
SERRA,"2,062",Etanol,Couto Comércio de Derivados de Petroleo Ltda.,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,420","Avenida Noroeste, 30",BRANCA,2028-643-645-4
SERRA,"2,055",Etanol,Rede Amigos Ltda,-,Jardim Limoeiro,26/10/2011,ATLÂNTICA,ES,CIF,"2,440","Rodovia Es 010, S/n Km 05",BRANCA,2028-643-645-5
SERRA,"2,060",Etanol,Posto Castelândia Ltda.,-,Jacaraipe,26/10/2011,ATLÂNTICA,ES,CIF,"2,440","Avenida Romulo Castelo, 100",BRANCA,2028-643-645-6
SERRA,-,Etanol,Auto Serviço Gasvix Ltda.,-,Carapina,26/10/2011,-,ES,-,"2,440","Rodovia Br 101 Norte, S/n Km 8,5",PETROBRAS DISTRIBUIDORA S.A,2028-643-645-7
SERRA,"2,209",Etanol,Posto Canoa Derivados de Petroleo Ltda,-,Porto Canoa,26/10/2011,-,ES,CIF,"2,440","Avenida Brasilia, 575",ALE,2028-643-645-8
SERRA,"2,239",Etanol,Arara Azul Rede de Postos Ltda.,-,Carapina,26/10/2011,-,ES,CIF,"2,440","Rodovia Br 101, S/n Km 264",SHELL,2028-643-645-9
SERRA,"2,172",Etanol,Makro Atacadista S/a.,-,Carapina,26/10/2011,-,ES,CIF,"2,440","Rodovia Br 101 Norte, S/n Km 265+200m",PETROBRAS DISTRIBUIDORA S.A,2028-643-645-10
SERRA,"2,213",Etanol,Norte e Sul Comercial de Comb e Serviços Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,450","Quadra 66 - A, S/n Lotes 1 e 2",ALE,2028-643-645-11
SERRA,"2,174",Etanol,Posto Sb Ltda Me,-,Planicie da Serra,26/10/2011,-,ES,CIF,"2,450","Avenida Brasilia, S/n Lote 1 e 2 Quadra A",PETROBRAS DISTRIBUIDORA S.A,2028-643-645-12
SERRA,-,Etanol,Auto Posto São Benedito Ltda.,-,Sede,26/10/2011,-,ES,-,"2,450","Travessa Floriano Peixoto, 104",IPP,2028-643-645-13
SERRA,"2,210",Etanol,Posto de Combustiveis Pollyana Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,450","Rodovia Norte Sul, 300",ALE,2028-643-645-14
SERRA,"2,256",Etanol,Posto de Combustíveis Otávio Ltda.,-,Jacaraipe,26/10/2011,-,ES,CIF,"2,450","Avenida Abdo Saad, 833",COSAN COMBUSTÍVEIS,2028-643-645-15
SERRA,"2,171",Etanol,Auto Posto Coral Ltda.,-,Nossa Senhora do Rosário de Fátima,26/10/2011,-,ES,CIF,"2,490","Avenida Norte Sul, 259",PETROBRAS DISTRIBUIDORA S.A,2028-643-645-16
SERRA,"27,50",GLP,Wcl Comércio Ltda.,ULTRAGAZ,Sao Diogo I,26/10/2011,,ES,CIF,"36,00","Rua Euclides da Cunha, 179",-,2028-462-645-0
SERRA,"27,96",GLP,R. P. da Silva Comercio de Gás e Água - Me,SHV GÁS,Jardim das Laranjeiras,26/10/2011,,ES,CIF,"36,00","Rua Todos Os Santos, 228",-,2028-462-645-1
SERRA,"27,96",GLP,J I  Chamas Gás Ltda.,SHV GÁS,Eldorado,26/10/2011,,ES,CIF,"36,00","Rua   Rio Jucu, 26",-,2028-462-645-2
SERRA,"27,96",GLP,Andre Rangel Klein - Abel Gás - Me,SHV GÁS,Eldorado,26/10/2011,,ES,CIF,"36,00","Rua  Rio Marinho, 60",-,2028-462-645-3
SERRA,"27,96",GLP,Vilton Gabriel das Virgens Me,SHV GÁS,Jardim Tropical,26/10/2011,,ES,CIF,"36,00","Rua  Dois, 204 Loja 01",-,2028-462-645-4
SERRA,"27,96",GLP,Sirlene Coelho da Silva Me,SHV GÁS,Boa Vista,26/10/2011,,ES,CIF,"36,00","Rua Elias Thomas, S/nº",-,2028-462-645-5
SERRA,-,GLP,Gidelva Barbosa Andrade - Jasson Gás Me,-,Jardim Carapina,26/10/2011,,ES,-,"36,00","Rua Paulo Afonso, 443 Frente",-,2028-462-645-6
SERRA,"27,96",GLP,Bissoli Comercial Gas e Agua Ltda Me,SHV GÁS,Parque Jacaraipe,26/10/2011,,ES,CIF,"36,00","Avenida Abido Saad, 07",-,2028-462-645-7
SERRA,"27,96",GLP,Comercial Silva & Andrade Ltda - Me,-,Feu Rosa,26/10/2011,,ES,CIF,"36,00","Rua  dos Eucaliptos, 493 Frente",-,2028-462-645-8
SERRA,"27,96",GLP,A G L Comercial Ltda.,SHV GÁS,Vila Nova de Colares,26/10/2011,,ES,CIF,"36,00","Avenida Colares Junior, 217",-,2028-462-645-9
SERRA,"27,96",GLP,José Alves Soares Me,SHV GÁS,Vista da Serra,26/10/2011,,ES,CIF,"36,00","Rua Oiti, 60 Loja 01",-,2028-462-645-10
SERRA,"27,96",GLP,Luciana da Silva Botelho Loureiro - Me.,SHV GÁS,Das Laranjeiras,26/10/2011,,ES,CIF,"36,00","Rua Santa Maria, 1294 Loja 1",-,2028-462-645-11
SERRA,"27,96",GLP,Comercial de Gás Oliveira e Monteiro Ltda Me,SHV GÁS,Eldorado,26/10/2011,,ES,CIF,"37,00","Avenida Rio Amazonas, 266",-,2028-462-645-12
SERRA,"27,96",GLP,Luiz Magno Lopes Martins - Me,SHV GÁS,Balneario de Carapebus,26/10/2011,,ES,CIF,"37,00","Rua  da Jaqueira, 895 Quadra 47 - Lopes 05",-,2028-462-645-13
SERRA,"27,50",GLP,Sena Gás de Cozinha Ltda,-,Planalto Serrano Bloco A,26/10/2011,,ES,CIF,"37,00","Avenida Montanha, 917 Loja 02",-,2028-462-645-14
SERRA,"27,50",GLP,J S Franco Comércio Tropical Me,-,Jardim Tropical,26/10/2011,,ES,CIF,"37,00","Rua   Paraiso, 1333 Loja 01",-,2028-462-645-15
SERRA,"27,96",GLP,Idair Malaquias Ferreira Me,SHV GÁS,Feu Rosa,26/10/2011,,ES,CIF,"37,00","Rua dos Cravos, 62",-,2028-462-645-16
SERRA,"27,50",GLP,Daniel Augusto Soares,-,Boa Vista de Carapina,26/10/2011,,ES,CIF,"37,00","Rua Salvador, 175",-,2028-462-645-17
SERRA,"27,50",GLP,A. L. S. Alves Monteiro Epp,NUTRIGÁS S/A,Laranjeiras,26/10/2011,,ES,CIF,"37,00","Rua  Miguel  Angelo, 148",-,2028-462-645-18
SERRA,"27,50",GLP,Geraldo Croscob - Me,-,Novo Horizonte,26/10/2011,,ES,CIF,"37,00","Avenida Brasil, 722",-,2028-462-645-19
SERRA,"27,96",GLP,Marcos Honorio Carlos - Me,SHV GÁS,Residencial Vista do Mestre,26/10/2011,,ES,CIF,"37,00","Rua   Perola, 21",-,2028-462-645-20
SERRA,"27,96",GLP,Opção Gás Comércio Ltda.,SHV GÁS,Novo Horizonte,26/10/2011,,ES,CIF,"37,00","Avenida Brasil, 1632",-,2028-462-645-21
SERRA,-,GLP,R das S Pereira Toledo Comércio de Gás - Me,-,Balneario de Carapebus,26/10/2011,,ES,-,"37,00","Rua  da Bicuiba, 550 Loja 4",-,2028-462-645-22
SERRA,-,GLP,Cleonice Ramos Cassimiro Me.,-,Feu Rosa,26/10/2011,,ES,-,"37,00","Rua das Dalias, 19",-,2028-462-645-23
SERRA,-,GLP,Bruno dos Santos Junio Me,-,Santo Antonio,26/10/2011,,ES,-,"37,00","Rua  dos Estudantes, 25",-,2028-462-645-24
SERRA,-,GLP,Joao Luiz Damascena Me,-,Central de Carapina,26/10/2011,,ES,-,"37,00","Avenida Belo Horizonte, 291",-,2028-462-645-25
SERRA,"27,96",GLP,Comercial Christo Ltda Me,SHV GÁS,Planalto Serrano Bloco A,26/10/2011,,ES,CIF,"38,00","Rua Planalto, 157 Loja 002 Fundos",-,2028-462-645-26
SERRA,-,GLP,I R Cerqueira Junior Comércio de Gás - Me,-,Planicie da Serra,26/10/2011,,ES,-,"38,00","Rua   Amazonas, 43",-,2028-462-645-27
SERRA,"27,50",GLP,Gilson de Azevedo Me,-,Cascata,26/10/2011,,ES,CIF,"38,00","Rua  das Rosas, 324",-,2028-462-645-28
SERRA,-,GLP,Vitória Gás Comercial Ltda Me.,-,Taquara I,26/10/2011,,ES,-,"38,00","Rua Americo Madeira, 23",-,2028-462-645-29
SERRA,"27,96",GLP,Enoque Baldson Glp Me,-,Campinho da Serra Ii,26/10/2011,,ES,CIF,"38,00","Travessa Sete de Setembro, 02 Loja 01",-,2028-462-645-30
SERRA,"27,90",GLP,L. F. Comércio de Gás e Bebidas Ltda - Me,SHV GÁS,Jardim Tropical,26/10/2011,,ES,CIF,"38,00","Rua Santa  Luzia, 09",-,2028-462-645-31
SERRA,"27,96",GLP,Moschen Gás e Bebidas Ltda - Me,SHV GÁS,Estancia Monazitica,26/10/2011,,ES,CIF,"38,00","Rua  Alagoas, 326 Frente",-,2028-462-645-32
SERRA,"27,96",GLP,Cgm Gas Ltda. - Me.,SHV GÁS,Jardim Limoeiro,26/10/2011,,ES,CIF,"38,00","Rua Castelo, S/n Quadra 15 Lote 05",-,2028-462-645-33
SERRA,"2,493",Gasolina,Couto Comércio de Derivados de Petroleo Ltda.,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,830","Avenida Noroeste, 30",BRANCA,2028-487-645-0
SERRA,"2,508",Gasolina,Gegel Auto Posto Ltda,-,Civit Ii / Carapina,26/10/2011,-,ES,CIF,"2,840","Estrada Laranjeiras/jacaraipe, S/n Km 1,5",COSAN COMBUSTÍVEIS,2028-487-645-1
SERRA,"2,519",Gasolina,Posto Canoa Derivados de Petroleo Ltda,-,Porto Canoa,26/10/2011,-,ES,CIF,"2,840","Avenida Brasilia, 575",ALE,2028-487-645-2
SERRA,"2,446",Gasolina,Auto Posto Coral Ltda.,-,Nossa Senhora do Rosário de Fátima,26/10/2011,-,ES,CIF,"2,840","Avenida Norte Sul, 259",PETROBRAS DISTRIBUIDORA S.A,2028-487-645-3
SERRA,"2,519",Gasolina,Posto de Combustiveis Pollyana Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,840","Rodovia Norte Sul, 300",ALE,2028-487-645-4
SERRA,-,Gasolina,Auto Serviço Gasvix Ltda.,-,Carapina,26/10/2011,-,ES,-,"2,840","Rodovia Br 101 Norte, S/n Km 8,5",PETROBRAS DISTRIBUIDORA S.A,2028-487-645-5
SERRA,"2,497",Gasolina,Posto Sb Ltda Me,-,Planicie da Serra,26/10/2011,-,ES,CIF,"2,850","Avenida Brasilia, S/n Lote 1 e 2 Quadra A",PETROBRAS DISTRIBUIDORA S.A,2028-487-645-6
SERRA,"2,480",Gasolina,Posto Castelândia Ltda.,-,Jacaraipe,26/10/2011,ATLÂNTICA,ES,CIF,"2,850","Avenida Romulo Castelo, 100",BRANCA,2028-487-645-7
SERRA,"2,480",Gasolina,Auto Posto Imperador Ltda.,-,Jacaripe,26/10/2011,-,ES,CIF,"2,850","Avenida Abido Saadi, 4220",ATLÂNTICA,2028-487-645-8
SERRA,"2,447",Gasolina,Makro Atacadista S/a.,-,Carapina,26/10/2011,-,ES,CIF,"2,850","Rodovia Br 101 Norte, S/n Km 265+200m",PETROBRAS DISTRIBUIDORA S.A,2028-487-645-9
SERRA,"2,504",Gasolina,Norte e Sul Comercial de Comb e Serviços Ltda,-,Carapina,26/10/2011,-,ES,CIF,"2,850","Quadra 66 - A, S/n Lotes 1 e 2",ALE,2028-487-645-10
SERRA,"2,491",Gasolina,Arara Azul Rede de Postos Ltda.,-,Carapina,26/10/2011,-,ES,CIF,"2,860","Rodovia Br 101, S/n Km 264",SHELL,2028-487-645-11
SERRA,"2,480",Gasolina,Posto Coroa Ltda,-,Cidade Continental,26/10/2011,ATLÂNTICA,ES,CIF,"2,860","Rua Artica, S/n Qd 42 Lt 1 e 2",BRANCA,2028-487-645-12
SERRA,"2,480",Gasolina,Rede Amigos Ltda,-,Nova Almeida,26/10/2011,ATLÂNTICA,ES,CIF,"2,870","Avenida Evaldo Lima, S/n",BRANCA,2028-487-645-13
SERRA,"2,497",Gasolina,Incap Industria e Comercio Agropecuaria Ltda,-,Fatima,26/10/2011,-,ES,CIF,"2,880","Avenida Jose Rato, S/n 0",PETROBRAS DISTRIBUIDORA S.A,2028-487-645-14
SERRA,"2,480",Gasolina,Rede Amigos Ltda,-,Jardim Limoeiro,26/10/2011,ATLÂNTICA,ES,CIF,"2,890","Rodovia Es 010, S/n Km 05",BRANCA,2028-487-645-15
SERRA,-,Gasolina,Auto Posto São Benedito Ltda.,-,Sede,26/10/2011,-,ES,-,"2,890","Travessa Floriano Peixoto, 104",IPP,2028-487-645-16
VILA VELHA,"1,840",Diesel,Auto Posto Jupter Ltda,-,Itaparica,26/10/2011,-,ES,CIF,"2,070","Rodovia do Sol, S/n Km 1,5",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-0
VILA VELHA,"1,855",Diesel,Posto Itapoa Ltda,-,Itapoan,26/10/2011,-,ES,CIF,"2,090","Avenida Francelina Setubal, 333",IPP,2044-532-645-1
VILA VELHA,"1,833",Diesel,J. C. Rodrigues Neto e Filhos Ltda,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,090","Rua Ceara, S/n Lt. 1/4",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-2
VILA VELHA,"1,846",Diesel,Arara Azul Rede de Postos Ltda.,-,Itaparica,26/10/2011,-,ES,CIF,"2,090","Avenida Francisco Lacerda Aquiar, 530",SHELL,2044-532-645-3
VILA VELHA,"1,869",Diesel,Posto Perim Ltda,-,Itaparica,26/10/2011,-,ES,CIF,"2,090","Rua Santa Leopoldina, 1650",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-4
VILA VELHA,"1,873",Diesel,Dirceu Comércio e Representações Ltda,-,Ponta da Fruta,26/10/2011,-,ES,CIF,"2,090","Rodovia do Sol, S/n Km 18",COSAN COMBUSTÍVEIS,2044-532-645-5
VILA VELHA,"1,876",Diesel,Itaparica Petróleo e Comércio Ltda.,-,Itaparica,26/10/2011,-,ES,CIF,"2,090","Avenida Professora  Francelina Carneiro Setubal, 1111",COSAN COMBUSTÍVEIS,2044-532-645-6
VILA VELHA,"1,870",Diesel,Posto Lipcar Ltda,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,120","Rua Henrique Moscoso, 627",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-7
VILA VELHA,"1,840",Diesel,Auto  Serviço Lorenção Ltda,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,150","Rua Ceará, 1519",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-8
VILA VELHA,"1,858",Diesel,Posto Champagnat Ltda.,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,190","Rua Hugo Musso, 550",IPP,2044-532-645-9
VILA VELHA,"1,855",Diesel,Andrade Vendas e Serviços Ltda.,-,Praia de Itaparica,26/10/2011,-,ES,CIF,"2,190","Rua Humberto Pereira, 120",IPP,2044-532-645-10
VILA VELHA,"1,815",Diesel,Posto Costa Azul Ltda,-,Itaparica,26/10/2011,-,ES,CIF,"2,209","Rodovia do Sol Lote 20 Qd 31, S/n",PETROBRAS DISTRIBUIDORA S.A,2044-532-645-11
VILA VELHA,"2,095",Etanol,Posto Reta da Praia Ltda.,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,290","Rua Castelo Branco, 940",ATLÂNTICA,2044-643-645-0
VILA VELHA,"2,165",Etanol,J. C. Rodrigues Neto e Filhos Ltda,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,380","Rua Ceara, S/n Lt. 1/4",PETROBRAS DISTRIBUIDORA S.A,2044-643-645-1
VILA VELHA,-,Etanol,Auto Posto Belo Ltda. - Me.,-,Interlagos,26/10/2011,-,ES,-,"2,440","Rodovia do Sol, S/n Km 20 Sul - 060-es",ATLÂNTICA,2044-643-645-2
VILA VELHA,"2,204",Etanol,Posto Perim Ltda,-,Itaparica,26/10/2011,-,ES,CIF,"2,490","Rua Santa Leopoldina, 1650",PETROBRAS DISTRIBUIDORA S.A,2044-643-645-3
VILA VELHA,"2,165",Etanol,Auto Posto Jupter Ltda,-,Itaparica,26/10/2011,-,ES,CIF,"2,490","Rodovia do Sol, S/n Km 1,5",PETROBRAS DISTRIBUIDORA S.A,2044-643-645-4
VILA VELHA,"2,164",Etanol,Posto Lipcar Ltda,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,490","Rua Henrique Moscoso, 627",PETROBRAS DISTRIBUIDORA S.A,2044-643-645-5
VILA VELHA,-,Etanol,Posto Costa Azul Ltda,-,Itaparica,26/10/2011,-,ES,-,"2,490","Rodovia do Sol Lote 20 Qd 31, S/n",PETROBRAS DISTRIBUIDORA S.A,2044-643-645-6
VILA VELHA,"2,183",Etanol,Itaparica Petróleo e Comércio Ltda.,-,Itaparica,26/10/2011,-,ES,CIF,"2,490","Avenida Professora  Francelina Carneiro Setubal, 1111",COSAN COMBUSTÍVEIS,2044-643-645-7
VILA VELHA,"2,212",Etanol,Posto Champagnat Ltda.,-,Praia da Costa,26/10/2011,-,ES,CIF,"2,490","Rua Hugo Musso, 550",IPP,2044-643-645-8
VILA VELHA,"2,241",Etanol,Arara Azul Rede de Postos Ltda.,-,Itaparica,26/10/2011,-,ES,CIF,"2,490","Avenida Francisco Lacerda Aquiar, 530",SHELL,2044-643-645-9
